,tweet_user,tweet_text,tweet_id,timestamp
121,@OutFrontCNN,"Trump calls removal of Confederate statues ""foolish."" History professor Nicholas Waddy calls that stance ""spot on.""http://cnn.it/2vNskLL ",898330842526760960,4:48 PM - 17 Aug 2017
122,@OutFrontCNN,"""You see hundreds of people getting up and running"" - Liam Searle, witnessed van plow into crowd in #Barcelonahttp://cnn.it/2wVapTw ",898334321806680064,5:02 PM - 17 Aug 2017
123,@CNN,The USS Fitzgerald's leadership are due to be removed from their duties amid fallout from a deadly collision in June http://cnn.it/2uUTEXb pic.twitter.com/11Zt6kKDyD,898336589029326848,5:11 PM - 17 Aug 2017
124,@CNN,"Three of the most prominent magazines are reacting to Trump's controversies with bold, pointed art on their covers http://cnn.it/2uNrssZ pic.twitter.com/3BydWkSIEU",898335254515032064,5:06 PM - 17 Aug 2017
125,@CNN,"About 41,000 students who took out private loans to go to Corinthian College will be eligible for debt relief http://cnn.it/2wUGKd6 pic.twitter.com/fHwUPOrwVc",898333861305765888,5:00 PM - 17 Aug 2017
126,@CNN,Trump's war on regulations comes with some tradeoffs http://cnn.it/2wkSFDa pic.twitter.com/NBUN4kyXcw,898332574816260096,4:55 PM - 17 Aug 2017
127,@CNN,A voting machine company exposed 1.8 million Chicago voter records online http://cnn.it/2wkRbso pic.twitter.com/2Ab6yHprDv,898331300376879104,4:50 PM - 17 Aug 2017
128,@CNN,Trump voters in Kentucky stand by his Charlottesvillle remarks http://cnn.it/2wlax0s pic.twitter.com/X96ihD9itR,898330019587477504,4:45 PM - 17 Aug 2017
129,@CNNSitRoom,Rep. Rice: Trump’s message says “I want this country to be divided” http://cnnmon.ie/2fOBnYR http://snpy.tv/2w6uqZr ,898311416637083648,3:31 PM - 17 Aug 2017
130,@CNN,What President Trump understands about white identity politics | Analysis by Nia-Malika Henderson http://cnn.it/2wkyhly pic.twitter.com/vyf42pGnoR,898327430854619140,4:35 PM - 17 Aug 2017
131,@CNN,The Eclipse of the Century may also turn into the Science Experiments of the Century http://cnn.it/2uVClVV pic.twitter.com/XYKmN8e9Sf,898326069962395649,4:29 PM - 17 Aug 2017
132,@CNN,Barack Obama declining to engage Donald Trump reflects an ex-president's balancing act http://cnn.it/2uNkc0j pic.twitter.com/qtwXmOvgeQ,898324788573126656,4:24 PM - 17 Aug 2017
133,@CNN,People of color to President Trump: What doesn't break us makes us stronger http://cnn.it/2wUEORM pic.twitter.com/MWQUNPpmnR,898323509255864320,4:19 PM - 17 Aug 2017
134,@CNN,"It appears that Obi-Wan Kenobi may be getting his own movie in the ""Star Wars"" galaxy http://cnn.it/2uViYfz pic.twitter.com/XNNR6OS7lA",898318210121912320,3:58 PM - 17 Aug 2017
135,@CNN,Republican senators are striking back in President Trump's public war of words http://cnn.it/2uURqqy  https://twitter.com/CNN/status/898314116737224705/photo/1pic.twitter.com/BaXk1UFfcc ,898314116737224705,3:42 PM - 17 Aug 2017
136,@CNN,"6 in 10 people who approve of President Trump say they'll never, ever, ever stop approving, according to a new poll http://cnn.it/2uV9GQH pic.twitter.com/7r15oYCKDj",898311330393841664,3:31 PM - 17 Aug 2017
137,@CNN,"As the world mourns the #Barcelona attack and police continue to search for answers, here's what we know so far http://cnn.it/2w6NtTp pic.twitter.com/VlXdquQ4A0",898310224293105664,3:27 PM - 17 Aug 2017
138,@CNN,Father and son 9/11 first responders die of cancer just months apart http://cnn.it/2uMAgzu pic.twitter.com/nES516bSwq,898307145309065217,3:14 PM - 17 Aug 2017
139,@CNN,"The ghostwriter of ""The Art of the Deal"" thinks President Donald Trump will eventually call it quits http://cnn.it/2wUlmEH pic.twitter.com/YwtjJmfe07",898305803538628608,3:09 PM - 17 Aug 2017
140,@CNN,"1 person died in a house explosion believed to be connected to #Barcelona van attack, head of Catalan Police sayshttp://cnn.it/2vHpmtr ",898303416069271552,2:59 PM - 17 Aug 2017
141,@CNN,Ford agrees to pay up to $10.1M to settle investigation into harassment of women and black employees at 2 IL plants http://cnn.it/2uV5oIR pic.twitter.com/WGkGsvwh0C,898301314567815168,2:51 PM - 17 Aug 2017
142,@CNN,"Neither of the two arrested #Barcelona suspects were the van driver, Catalonia police say http://cnn.it/2w6BMfz pic.twitter.com/jakOnd6M7p",898299349456871428,2:43 PM - 17 Aug 2017
