,tweet_user,tweet_text,tweet_id,timestamp
149,@BarackObama,"This is no accident—we're making a comeback because together, we've fought hard to support American families.pic.twitter.com/LTk7SiTexP",781150531943211010,8:16 AM - 28 Sep 2016
150,@BarackObama,We're better off than we were eight years ago.pic.twitter.com/OwrTM3V78t,780875664953978881,2:04 PM - 27 Sep 2016
151,@BarackObama,"Household incomes are up, and the poverty rate is down across all demographics.http://ofa.bo/2d1pZV0 ",780855089946726400,12:42 PM - 27 Sep 2016
152,@BarackObama,"As long as Senate leaders keep refusing to do their jobs, @OFA supporters will continue speaking out against their obstruction. #DoYourJobpic.twitter.com/xrz67jh1HV",780813534376538112,9:57 AM - 27 Sep 2016
153,@BarackObama,Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: http://ofa.bo/2d6yD5J  #DoYourJob,780791269060595712,8:28 AM - 27 Sep 2016
154,@BarackObama,"Important, tough conversations require solid facts. Get them from the @OFA Truth Team: http://ofa.bo/2cY11WE pic.twitter.com/dD1EPgaA9W",780511904485605376,1:58 PM - 26 Sep 2016
155,@BarackObama,"These are high praises from the American Bar Association—and yet, Senate leaders refuse to even consider Judge Garland. #MerricksMeritspic.twitter.com/tXakoNmYFu",780481839177748480,11:59 AM - 26 Sep 2016
156,@BarackObama,Senate leaders' unprecedented obstruction of the Supreme Court nomination must end. Your voice matters: http://ofa.bo/2cXrKCL  #DoYourJob,780458668122791936,10:27 AM - 26 Sep 2016
157,@BarackObama,The American people are waiting for Senate leaders to do their jobs.pic.twitter.com/LNqAQpxMle,780435649971167232,8:55 AM - 26 Sep 2016
158,@BarackObama,Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: http://ofa.bo/2cJwSYX  #DoYourJob,779428314012200960,2:12 PM - 23 Sep 2016
159,@BarackObama,"Senate leaders need to work for the good of the American people, not seek out political points.pic.twitter.com/Tdx3xk6gYi",779411464830320640,1:05 PM - 23 Sep 2016
160,@BarackObama,Watch President Obama and @CEAChair Jason Furman discuss the positive gains the American economy has made.http://ofa.bo/2ctwCBa ,779395875239895042,12:03 PM - 23 Sep 2016
161,@BarackObama,Here are 16 broken records we shouldn't be proud of.pic.twitter.com/x98dGgEloW,779380553334140932,11:02 AM - 23 Sep 2016
162,@BarackObama,Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team:http://ofa.bo/2cMYuhR ,779363981177843712,9:57 AM - 23 Sep 2016
163,@BarackObama,"Another record broken: 16 months in a row of undeniable, record-breaking heat.
http://ofa.bo/2dabz7s  #ActOnClimate",779348972670517248,8:57 AM - 23 Sep 2016
164,@BarackObama,Happy #FirstDayofFall.pic.twitter.com/ix02MNuOud,779082523963863041,3:18 PM - 22 Sep 2016
165,@BarackObama,We can't sit idly by. Climate change is likely to threaten our national security—we must act now. http://ofa.bo/2crGwUg  #ActOnClimatepic.twitter.com/CCFZdEYc8T,779068216018468864,2:21 PM - 22 Sep 2016
